run_id,repeat_id,split_seed,method,model,horizon,target_metric,feature_set,candidate_set,object_id,series_id,fold_id,balancing_mode,decision_rule,confidence_threshold,selected_model,oracle_model,best_single_model,achieved_metric,oracle_metric,baseline_metric,improvement_vs_best_single,gap_to_oracle,selected_meta_model
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:HYDR|h1|f3,RU:HYDR,3,default,top_1,,ridge_lag,ridge_lag,esn,0.49173553719008267,0.49173553719008267,0.45867768595041325,0.03305785123966942,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:IGST|h1|f1,RU:IGST,1,default,top_1,,transient_chaotic_esn,esn,esn,0.5371900826446281,0.5413223140495868,0.5413223140495868,-0.004132231404958664,0.004132231404958664,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:IGST|h1|f2,RU:IGST,2,default,top_1,,transient_chaotic_esn,transient_chaotic_esn,esn,0.518595041322314,0.518595041322314,0.49173553719008267,0.02685950413223137,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:IGST|h1|f3,RU:IGST,3,default,top_1,,esn,ridge_lag,esn,0.4690082644628099,0.47107438016528924,0.4690082644628099,0.0,0.002066115702479332,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:IRKT|h1|f1,RU:IRKT,1,default,top_1,,esn,esn,esn,0.4731404958677686,0.4731404958677686,0.4731404958677686,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:IRKT|h1|f2,RU:IRKT,2,default,top_1,,ridge_lag,ridge_lag,esn,0.4524793388429752,0.4524793388429752,0.44421487603305787,0.008264462809917328,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:IRKT|h1|f3,RU:IRKT,3,default,top_1,,esn,esn,esn,0.4772727272727273,0.4772727272727273,0.4772727272727273,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:JNOS|h1|f1,RU:JNOS,1,default,top_1,,transient_chaotic_esn,esn,esn,0.49793388429752067,0.5103305785123967,0.5103305785123967,-0.012396694214876047,0.012396694214876047,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:JNOS|h1|f2,RU:JNOS,2,default,top_1,,esn,esn,esn,0.49793388429752067,0.49793388429752067,0.49793388429752067,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:JNOS|h1|f3,RU:JNOS,3,default,top_1,,esn,transient_chaotic_esn,esn,0.4793388429752066,0.4896694214876033,0.4793388429752066,0.0,0.01033057851239666,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:KAZT|h1|f1,RU:KAZT,1,default,top_1,,transient_chaotic_esn,transient_chaotic_esn,esn,0.5165289256198347,0.5165289256198347,0.49793388429752067,0.018595041322313988,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:KAZT|h1|f2,RU:KAZT,2,default,top_1,,esn,ridge_lag,esn,0.518595041322314,0.5454545454545454,0.518595041322314,0.0,0.02685950413223137,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:KAZT|h1|f3,RU:KAZT,3,default,top_1,,esn,esn,esn,0.5247933884297521,0.5247933884297521,0.5247933884297521,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:KBSB|h1|f1,RU:KBSB,1,default,top_1,,esn,esn,esn,0.4628099173553719,0.4628099173553719,0.4628099173553719,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:KBSB|h1|f2,RU:KBSB,2,default,top_1,,esn,transient_chaotic_esn,esn,0.4524793388429752,0.45867768595041325,0.4524793388429752,0.0,0.006198347107438051,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:KBSB|h1|f3,RU:KBSB,3,default,top_1,,esn,esn,esn,0.4834710743801653,0.4834710743801653,0.4834710743801653,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:KLSB|h1|f1,RU:KLSB,1,default,top_1,,esn,esn,esn,0.5268595041322314,0.5268595041322314,0.5268595041322314,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:KLSB|h1|f2,RU:KLSB,2,default,top_1,,esn,esn,esn,0.5413223140495868,0.5413223140495868,0.5413223140495868,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:KLSB|h1|f3,RU:KLSB,3,default,top_1,,esn,esn,esn,0.53099173553719,0.53099173553719,0.53099173553719,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:KOGK|h1|f1,RU:KOGK,1,default,top_1,,transient_chaotic_esn,esn,esn,0.48140495867768596,0.49173553719008267,0.49173553719008267,-0.010330578512396715,0.010330578512396715,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:KOGK|h1|f2,RU:KOGK,2,default,top_1,,esn,esn,esn,0.48760330578512395,0.48760330578512395,0.48760330578512395,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:KOGK|h1|f3,RU:KOGK,3,default,top_1,,esn,transient_chaotic_esn,esn,0.5475206611570248,0.5495867768595041,0.5475206611570248,0.0,0.0020661157024792765,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:KRKOP|h1|f1,RU:KRKOP,1,default,top_1,,transient_chaotic_esn,esn,esn,0.46487603305785125,0.47520661157024796,0.47520661157024796,-0.010330578512396715,0.010330578512396715,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:KRKOP|h1|f2,RU:KRKOP,2,default,top_1,,esn,transient_chaotic_esn,esn,0.49793388429752067,0.512396694214876,0.49793388429752067,0.0,0.014462809917355324,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:KRKOP|h1|f3,RU:KRKOP,3,default,top_1,,esn,ridge_lag,esn,0.4896694214876033,0.5144628099173554,0.4896694214876033,0.0,0.024793388429752095,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:KUZB|h1|f1,RU:KUZB,1,default,top_1,,esn,esn,esn,0.5475206611570248,0.5475206611570248,0.5475206611570248,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:KUZB|h1|f2,RU:KUZB,2,default,top_1,,esn,esn,esn,0.5371900826446281,0.5371900826446281,0.5371900826446281,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:KUZB|h1|f3,RU:KUZB,3,default,top_1,,esn,transient_chaotic_esn,esn,0.53099173553719,0.5330578512396694,0.53099173553719,0.0,0.0020661157024793875,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:LNZL|h1|f1,RU:LNZL,1,default,top_1,,transient_chaotic_esn,esn,esn,0.44214876033057854,0.46487603305785125,0.46487603305785125,-0.022727272727272707,0.022727272727272707,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:LNZL|h1|f2,RU:LNZL,2,default,top_1,,esn,ridge_lag,esn,0.5020661157024794,0.5144628099173554,0.5020661157024794,0.0,0.012396694214875992,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:LNZL|h1|f3,RU:LNZL,3,default,top_1,,ridge_lag,esn,esn,0.4731404958677686,0.48760330578512395,0.48760330578512395,-0.01446280991735538,0.01446280991735538,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:LSNG|h1|f1,RU:LSNG,1,default,top_1,,transient_chaotic_esn,transient_chaotic_esn,esn,0.4380165289256198,0.4380165289256198,0.4318181818181818,0.006198347107437996,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:LSNG|h1|f2,RU:LSNG,2,default,top_1,,transient_chaotic_esn,esn,esn,0.4855371900826446,0.4896694214876033,0.4896694214876033,-0.004132231404958664,0.004132231404958664,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:LSNG|h1|f3,RU:LSNG,3,default,top_1,,esn,ridge_lag,esn,0.4628099173553719,0.48140495867768596,0.4628099173553719,0.0,0.018595041322314043,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:LSNGP|h1|f1,RU:LSNGP,1,default,top_1,,esn,ridge_lag,esn,0.4772727272727273,0.5227272727272727,0.4772727272727273,0.0,0.045454545454545414,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:LSNGP|h1|f2,RU:LSNGP,2,default,top_1,,esn,ridge_lag,esn,0.47520661157024796,0.49173553719008267,0.47520661157024796,0.0,0.01652892561983471,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:LSNGP|h1|f3,RU:LSNGP,3,default,top_1,,esn,ridge_lag,esn,0.4855371900826446,0.5351239669421488,0.4855371900826446,0.0,0.04958677685950419,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:MAGE|h1|f1,RU:MAGE,1,default,top_1,,transient_chaotic_esn,ridge_lag,esn,0.5268595041322314,0.53099173553719,0.5041322314049587,0.022727272727272707,0.004132231404958664,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:MAGE|h1|f2,RU:MAGE,2,default,top_1,,esn,ridge_lag,esn,0.4834710743801653,0.49586776859504134,0.4834710743801653,0.0,0.012396694214876047,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:MAGE|h1|f3,RU:MAGE,3,default,top_1,,esn,ridge_lag,esn,0.44834710743801653,0.47107438016528924,0.44834710743801653,0.0,0.022727272727272707,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:NKNCP|h1|f1,RU:NKNCP,1,default,top_1,,ridge_lag,transient_chaotic_esn,esn,0.506198347107438,0.512396694214876,0.5020661157024794,0.004132231404958664,0.00619834710743794,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:NKNCP|h1|f2,RU:NKNCP,2,default,top_1,,ridge_lag,transient_chaotic_esn,esn,0.4628099173553719,0.49173553719008267,0.48140495867768596,-0.018595041322314043,0.02892561983471076,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:NKNCP|h1|f3,RU:NKNCP,3,default,top_1,,ridge_lag,ridge_lag,esn,0.5041322314049587,0.5041322314049587,0.4772727272727273,0.02685950413223137,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:OMZZP|h1|f1,RU:OMZZP,1,default,top_1,,transient_chaotic_esn,transient_chaotic_esn,esn,0.5495867768595041,0.5495867768595041,0.5413223140495868,0.008264462809917328,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:OMZZP|h1|f2,RU:OMZZP,2,default,top_1,,esn,esn,esn,0.5082644628099173,0.5082644628099173,0.5082644628099173,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:OMZZP|h1|f3,RU:OMZZP,3,default,top_1,,esn,transient_chaotic_esn,esn,0.47520661157024796,0.4855371900826446,0.47520661157024796,0.0,0.01033057851239666,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:POLY|h1|f1,RU:POLY,1,default,top_1,,esn,ridge_lag,esn,0.44834710743801653,0.5,0.44834710743801653,0.0,0.051652892561983466,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:POLY|h1|f2,RU:POLY,2,default,top_1,,ridge_lag,ridge_lag,esn,0.512396694214876,0.512396694214876,0.47520661157024796,0.03719008264462803,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:POLY|h1|f3,RU:POLY,3,default,top_1,,ridge_lag,transient_chaotic_esn,esn,0.49793388429752067,0.5247933884297521,0.5144628099173554,-0.01652892561983471,0.026859504132231427,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:RKKE|h1|f1,RU:RKKE,1,default,top_1,,esn,transient_chaotic_esn,esn,0.4132231404958678,0.4462809917355372,0.4132231404958678,0.0,0.03305785123966942,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:RKKE|h1|f2,RU:RKKE,2,default,top_1,,esn,esn,esn,0.5041322314049587,0.5041322314049587,0.5041322314049587,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:RKKE|h1|f3,RU:RKKE,3,default,top_1,,esn,esn,esn,0.4855371900826446,0.4855371900826446,0.4855371900826446,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:ROLO|h1|f1,RU:ROLO,1,default,top_1,,transient_chaotic_esn,transient_chaotic_esn,esn,0.47520661157024796,0.47520661157024796,0.4731404958677686,0.0020661157024793875,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:ROLO|h1|f2,RU:ROLO,2,default,top_1,,esn,transient_chaotic_esn,esn,0.5,0.518595041322314,0.5,0.0,0.018595041322314043,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:ROLO|h1|f3,RU:ROLO,3,default,top_1,,esn,ridge_lag,esn,0.506198347107438,0.5330578512396694,0.506198347107438,0.0,0.02685950413223137,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:RTKMP|h1|f1,RU:RTKMP,1,default,top_1,,ridge_lag,ridge_lag,esn,0.5289256198347108,0.5289256198347108,0.506198347107438,0.022727272727272707,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:RTKMP|h1|f2,RU:RTKMP,2,default,top_1,,ridge_lag,transient_chaotic_esn,esn,0.4855371900826446,0.5433884297520661,0.5371900826446281,-0.051652892561983466,0.05785123966942152,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:RTKMP|h1|f3,RU:RTKMP,3,default,top_1,,ridge_lag,esn,esn,0.4896694214876033,0.493801652892562,0.493801652892562,-0.0041322314049587194,0.0041322314049587194,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:RUSI|h1|f1,RU:RUSI,1,default,top_1,,esn,ridge_lag,esn,0.4582392776523702,0.49887133182844245,0.4582392776523702,0.0,0.04063205417607224,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:RUSI|h1|f2,RU:RUSI,2,default,top_1,,esn,ridge_lag,esn,0.5372460496613995,0.5417607223476298,0.5372460496613995,0.0,0.004514672686230292,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:RUSI|h1|f3,RU:RUSI,3,default,top_1,,esn,esn,esn,0.5056433408577878,0.5056433408577878,0.5056433408577878,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:SAGO|h1|f1,RU:SAGO,1,default,top_1,,esn,esn,esn,0.5103305785123967,0.5103305785123967,0.5103305785123967,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:SAGO|h1|f2,RU:SAGO,2,default,top_1,,esn,esn,esn,0.4855371900826446,0.4855371900826446,0.4855371900826446,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:SAGO|h1|f3,RU:SAGO,3,default,top_1,,esn,esn,esn,0.512396694214876,0.512396694214876,0.512396694214876,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:SARE|h1|f1,RU:SARE,1,default,top_1,,esn,esn,esn,0.42355371900826444,0.42355371900826444,0.42355371900826444,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:SARE|h1|f2,RU:SARE,2,default,top_1,,esn,esn,esn,0.42355371900826444,0.42355371900826444,0.42355371900826444,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:SARE|h1|f3,RU:SARE,3,default,top_1,,esn,esn,esn,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:SFIN|h1|f1,RU:SFIN,1,default,top_1,,esn,ridge_lag,esn,0.5041322314049587,0.5082644628099173,0.5041322314049587,0.0,0.004132231404958664,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:SFIN|h1|f2,RU:SFIN,2,default,top_1,,esn,transient_chaotic_esn,esn,0.48140495867768596,0.49173553719008267,0.48140495867768596,0.0,0.010330578512396715,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:SFIN|h1|f3,RU:SFIN,3,default,top_1,,esn,ridge_lag,esn,0.5144628099173554,0.53099173553719,0.5144628099173554,0.0,0.016528925619834656,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:STSB|h1|f1,RU:STSB,1,default,top_1,,transient_chaotic_esn,transient_chaotic_esn,esn,0.47107438016528924,0.47107438016528924,0.46487603305785125,0.006198347107437996,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:STSB|h1|f2,RU:STSB,2,default,top_1,,esn,esn,esn,0.4793388429752066,0.4793388429752066,0.4793388429752066,0.0,0.0,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:STSB|h1|f3,RU:STSB,3,default,top_1,,esn,ridge_lag,esn,0.48140495867768596,0.4834710743801653,0.48140495867768596,0.0,0.002066115702479332,logistic_regression
meta_modeling_experiments_v2_20260427T201325Z,1,42,classification,logistic_regression,1,directional_accuracy,full,top_3,RU:TGKA|h1|f1,RU:TGKA,1,default,top_1,,ridge_lag,ridge_lag,esn,0.5020661157024794,0.5020661157024794,0.4772727272727273,0.024793388429752095,0.0,logistic_regression
